2021-08-25 14:28:15.598 INFO  org.hibernate.validator.internal.util.Version     :21   [32m                  [0;39m HV000001: Hibernate Validator 6.1.6.Final
2021-08-25 14:29:36.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:36.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:36.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:37.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:37.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:37.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:38.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:38.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:38.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:39.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:39.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:39.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:40.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:40.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:40.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:41.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:41.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:41.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:42.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:42.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:42.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:43.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:43.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:43.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:44.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:44.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:44.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:45.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:45.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:45.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:46.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:46.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:46.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:47.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:47.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:47.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:48.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:48.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:48.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:49.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:49.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:49.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:50.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:50.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:50.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:51.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:51.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:51.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:52.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:52.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:52.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:53.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:53.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:53.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:54.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:54.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:54.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:55.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:55.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:55.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:56.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:56.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:56.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:57.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:57.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:57.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:58.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:58.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:58.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:59.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:59.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:59.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:59.653 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :218  [32m                  [0;39m Shutting down ExecutorService 'taskScheduler'
2021-08-25 14:29:59.654 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :218  [32m                  [0;39m Shutting down ExecutorService 'applicationTaskExecutor'
2021-08-25 14:29:59.655 INFO  com.zaxxer.hikari.HikariDataSource                :350  [32m                  [0;39m HikariPool-1 - Shutdown initiated...
2021-08-25 14:29:59.657 INFO  com.zaxxer.hikari.HikariDataSource                :352  [32m                  [0;39m HikariPool-1 - Shutdown completed.
2021-08-25 14:29:59.792 INFO  c.h.knowlagebase.config.KnowlagebaseApplication   :55   [32m                  [0;39m Starting KnowlagebaseApplication using Java 1.8.0_261 on DESKTOP-CTIIJC1 with PID 8824 (E:\code\java\knowlagebase\target\classes started by MECHREVO in E:\code\java\knowlagebase)
2021-08-25 14:29:59.792 INFO  c.h.knowlagebase.config.KnowlagebaseApplication   :660  [32m                  [0;39m No active profile set, falling back to default profiles: default
2021-08-25 14:29:59.911 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :250  [32m                  [0;39m Multiple Spring Data modules found, entering strict repository configuration mode!
2021-08-25 14:29:59.911 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :128  [32m                  [0;39m Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-08-25 14:29:59.912 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :188  [32m                  [0;39m Finished Spring Data repository scanning in 0 ms. Found 0 Redis repository interfaces.
2021-08-25 14:30:00.015 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :108  [32m                  [0;39m Tomcat initialized with port(s): 8880 (http)
2021-08-25 14:30:00.016 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m                  [0;39m Initializing ProtocolHandler ["http-nio-8880"]
2021-08-25 14:30:00.016 INFO  org.apache.catalina.core.StandardService          :173  [32m                  [0;39m Starting service [Tomcat]
2021-08-25 14:30:00.016 INFO  org.apache.catalina.core.StandardEngine           :173  [32m                  [0;39m Starting Servlet engine: [Apache Tomcat/9.0.39]
2021-08-25 14:30:00.029 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m                  [0;39m Initializing Spring embedded WebApplicationContext
2021-08-25 14:30:00.029 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext    :289  [32m                  [0;39m Root WebApplicationContext: initialization completed in 235 ms
2021-08-25 14:30:00.229 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :181  [32m                  [0;39m Initializing ExecutorService 'applicationTaskExecutor'
2021-08-25 14:30:00.368 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :181  [32m                  [0;39m Initializing ExecutorService 'taskScheduler'
2021-08-25 14:30:00.384 INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer    :58   [32m                  [0;39m LiveReload server is running on port 35729
2021-08-25 14:30:00.389 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m                  [0;39m Starting ProtocolHandler ["http-nio-8880"]
2021-08-25 14:30:00.391 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :220  [32m                  [0;39m Tomcat started on port(s): 8880 (http) with context path ''
2021-08-25 14:30:00.394 INFO  c.h.knowlagebase.config.KnowlagebaseApplication   :61   [32m                  [0;39m Started KnowlagebaseApplication in 0.627 seconds (JVM running for 106.34)
2021-08-25 14:30:00.395 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener :63   [32m                  [0;39m Condition evaluation unchanged
2021-08-25 14:30:00.396 INFO  c.h.knowlagebase.config.KnowlagebaseApplication   :26   [32m                  [0;39m 启动成功！
2021-08-25 14:30:00.396 INFO  c.h.knowlagebase.config.KnowlagebaseApplication   :27   [32m                  [0;39m 地址：	http://127.0.0.1:8880
2021-08-25 14:30:05.003 INFO  com.zaxxer.hikari.HikariDataSource                :110  [32m                  [0;39m HikariPool-2 - Starting...
2021-08-25 14:30:05.022 INFO  com.zaxxer.hikari.HikariDataSource                :123  [32m                  [0;39m HikariPool-2 - Start completed.
2021-08-25 14:30:05.022 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:30:05.022 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:30:05.024 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:30:35.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:30:35.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:30:35.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:31:05.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:31:05.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:31:05.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:31:35.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:31:35.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:31:35.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:32:05.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:32:05.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:32:05.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:32:35.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:32:35.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:32:35.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:33:05.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:33:05.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:33:05.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:33:35.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:33:35.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:33:35.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:34:05.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:34:05.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:34:05.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:34:35.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:34:35.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:34:35.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:35:05.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:35:05.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:35:05.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:35:35.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
